paper_title,author,year,journal,dataset,dataset_size,num_inputs,classes,train_size,test_size,method,situation,error,error_sd,tuning,ntree,mtry,evaluation,comparison
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,waveform,5000,40,3,NA,NA,rf-me,allround,15.07,NA,default,100,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,musk,6598,168,2,NA,NA,rf-me,allround,2.5,NA,default,100,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,balance,625,4,3,NA,NA,rf-me,allround,14.9,NA,default,100,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,hays-roth,160,5,3,NA,NA,rf-me,allround,21.3,NA,default,100,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,hepatitis,155,19,2,NA,NA,rf-me,allround,14.5,NA,default,100,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,mammo-mass,961,5,2,NA,NA,rf-me,allround,17.6,NA,default,100,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,post-opt,90,8,3,NA,NA,rf-me,allround,0.5,NA,default,100,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,ta-eval,151,5,3,NA,NA,rf-me,allround,20.9,NA,default,100,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,votes,435,16,2,NA,NA,rf-me,allround,0.6,NA,default,100,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,zoo,101,16,7,NA,NA,rf-me,allround,2.9,NA,default,100,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,breast,106,10,6,NA,NA,rf-me,allround,26.1,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,ecoli,336,8,8,NA,NA,rf-me,allround,12.2,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,survival,306,3,2,NA,NA,rf-me,allround,26.2,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,spectf heart,267,44,2,NA,NA,rf-me,allround,17.2,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,iris,150,4,3,NA,NA,rf-me,allround,3.3,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,wine,178,13,3,NA,NA,rf-me,allround,1.1,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,parkinsons,197,23,2,NA,NA,rf-me,allround,7.7,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,wdbc,569,30,2,NA,NA,rf-me,allround,3,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,ionosphere,351,34,2,NA,NA,rf-me,allround,4.8,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,sonar,208,60,2,NA,NA,rf-me,allround,14.4,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,pima,768,8,2,NA,NA,rf-me,allround,22.4,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,glass,214,10,7,NA,NA,rf-me,allround,1.4,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,vehicle,846,18,4,NA,NA,rf-me,allround,22.1,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,alzheimers,108,14,2,NA,NA,rf-me,allround,13,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,waveform,5000,40,3,NA,NA,rf-me,allround,14.9,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,musk,6598,168,2,NA,NA,rf-me,allround,2.2,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,balance,625,4,3,NA,NA,rf-me,allround,14.3,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,hays-roth,160,5,3,NA,NA,rf-me,allround,19.9,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,hepatitis,155,19,2,NA,NA,rf-me,allround,11.6,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,mammo-mass,961,5,2,NA,NA,rf-me,allround,17.2,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,post-opt,90,8,3,NA,NA,rf-me,allround,0.2,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,ta-eval,151,5,3,NA,NA,rf-me,allround,20.9,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,votes,435,16,2,NA,NA,rf-me,allround,0.2,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,zoo,101,16,7,NA,NA,rf-me,allround,1,NA,default,ntree-tuning,sqrt(p),10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,breast,106,10,6,NA,NA,rk-rf-me,allround,30,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,ecoli,336,8,8,NA,NA,rk-rf-me,allround,12.5,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,survival,306,3,2,NA,NA,rk-rf-me,allround,27.2,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,spectf heart,267,44,2,NA,NA,rk-rf-me,allround,20.2,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,iris,150,4,3,NA,NA,rk-rf-me,allround,6.7,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,wine,178,13,3,NA,NA,rk-rf-me,allround,2.3,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,parkinsons,197,23,2,NA,NA,rk-rf-me,allround,9.8,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,wdbc,569,30,2,NA,NA,rk-rf-me,allround,3.2,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,ionosphere,351,34,2,NA,NA,rk-rf-me,allround,6.3,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,sonar,208,60,2,NA,NA,rk-rf-me,allround,17.7,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,pima,768,8,2,NA,NA,rk-rf-me,allround,23,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,glass,214,10,7,NA,NA,rk-rf-me,allround,1.9,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,vehicle,846,18,4,NA,NA,rk-rf-me,allround,25.3,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,alzheimers,108,14,2,NA,NA,rk-rf-me,allround,18.5,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,waveform,5000,40,3,NA,NA,rk-rf-me,allround,16.4,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,musk,6598,168,2,NA,NA,rk-rf-me,allround,2,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,balance,625,4,3,NA,NA,rk-rf-me,allround,14.2,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,hays-roth,160,5,3,NA,NA,rk-rf-me,allround,20,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,hepatitis,155,19,2,NA,NA,rk-rf-me,allround,15.4,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,mammo-mass,961,5,2,NA,NA,rk-rf-me,allround,18.2,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,post-opt,90,8,3,NA,NA,rk-rf-me,allround,0.4,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,ta-eval,151,5,3,NA,NA,rk-rf-me,allround,23.8,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,votes,435,16,2,NA,NA,rk-rf-me,allround,0.2,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,zoo,101,16,7,NA,NA,rk-rf-me,allround,0.8,NA,NA,100,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,breast,106,10,6,NA,NA,rk-rf-me,allround,24.4,NA,NA,ntree-tuning,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,ecoli,336,8,8,NA,NA,rk-rf-me,allround,12.5,NA,NA,ntree-tuning,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,survival,306,3,2,NA,NA,rk-rf-me,allround,25.2,NA,NA,ntree-tuning,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,spectf heart,267,44,2,NA,NA,rk-rf-me,allround,17.3,NA,NA,ntree-tuning,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,iris,150,4,3,NA,NA,rk-rf-me,allround,4.7,NA,NA,ntree-tuning,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,wine,178,13,3,NA,NA,rk-rf-me,allround,1.7,NA,NA,ntree-tuning,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,parkinsons,197,23,2,NA,NA,rk-rf-me,allround,7.7,NA,NA,ntree-tuning,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,wdbc,569,30,2,NA,NA,rk-rf-me,allround,3,NA,NA,ntree-tuning,random,10-fold cv,omnibus + pos-hoc tests
Modifications of the construction and voting mechanisms of the random forests algorithm,Tripoliti et al.,2013,Data & Knowledge Engineering,ionosphere,351,34,2,NA,NA,rk-rf-me,allround,5.1,NA,NA,ntree-tuning,random,10-fold cv,omnibus + pos-hoc tests
